uptime_s,current_a
8050.930000,0.381850000
8051.132000,0.381450000
8051.333000,0.382350000
8051.535000,0.381750000
8051.737000,0.382000000
8051.939000,0.381200000
8052.141000,0.382050000
8052.342000,0.382450000
8052.544000,0.382250000
8052.746000,0.383050000
8052.948000,0.335950000
8053.150000,0.336550000
8053.351000,0.338200000
8053.553000,0.336600000
8053.755000,0.336850000
8053.957000,0.335800000
8054.159000,0.336400000
8054.360000,0.335550000
8054.562000,0.336150000
8054.764000,0.382450000
8054.966000,0.383650000
8055.168000,0.355500000
8055.369000,0.336800000
8055.571000,0.336250000
8055.773000,0.336100000
8055.975000,0.336450000
8056.177000,0.336600000
8056.378000,0.336400000
8056.580000,0.374200000
8056.782000,0.336300000
8056.984000,0.338400000
8057.186000,0.335800000
8057.387000,0.335500000
8057.589000,0.337200000
8057.791000,0.335800000
8057.993000,0.336200000
8058.195000,0.336350000
8058.396000,0.335700000
8058.598000,0.335450000
8058.800000,0.335650000
8059.002000,0.335500000
8059.204000,0.335900000
8059.405000,0.373550000
8059.607000,0.336050000
8059.809000,0.335600000
8060.011000,0.336750000
8060.213000,0.335550000
8060.414000,0.335550000
8060.616000,0.337950000
8060.818000,0.376950000
8061.020000,0.433750000
8061.222000,0.467000000
8061.423000,0.649400000
8061.625000,0.616950000
8061.827000,0.520950000
8062.029000,0.648750000
8062.231000,0.465350000
8062.432000,0.576950000
8062.634000,0.463900000
8062.836000,0.626900000
8063.038000,0.465000000
8063.240000,0.639700000
8063.441000,0.476900000
8063.643000,0.551900000
8063.845000,0.612300000
8064.047000,0.858100000
8064.249000,0.879100000
8064.450000,1.082600000
8064.652000,0.691550000
8064.854000,0.710250000
8065.056000,0.712450000
8065.258000,0.711500000
8065.459000,1.222750000
8065.661000,1.157500000
8065.863000,0.963350000
8066.065000,0.711150000
8066.267000,0.711800000
8066.468000,0.711650000
8066.670000,1.200350000
8066.872000,1.082000000
8067.074000,0.988950000
8067.276000,0.659600000
8067.477000,0.660150000
8067.679000,0.698850000
8067.881000,0.665700000
8068.083000,1.179100000
8068.285000,1.235300000
8068.486000,0.993050000
8068.688000,0.719600000
8068.890000,0.714000000
8069.092000,0.661350000
8069.294000,0.670900000
8069.495000,0.866600000
8069.697000,1.279000000
8069.899000,1.068450000
8070.101000,0.665600000
8070.303000,0.668150000
8070.504000,0.672650000
8070.706000,1.128450000
8070.908000,1.472550000
8071.110000,1.008900000
8071.312000,0.664000000
8071.513000,0.668600000
8071.715000,0.665950000
8071.917000,0.665350000
8072.119000,0.917000000
8072.321000,0.905850000
8072.522000,1.192850000
8072.724000,0.669500000
8072.926000,0.672800000
8073.128000,0.668550000
8073.330000,0.668150000
8073.531000,1.328350000
8073.733000,0.861200000
8073.935000,0.668150000
8074.137000,0.670000000
8074.339000,0.662850000
8074.540000,0.668050000
8074.742000,0.630100000
8074.944000,1.065750000
8075.146000,0.928400000
8075.348000,0.707600000
8075.549000,0.696300000
8075.751000,0.693700000
8075.953000,0.670150000
8076.155000,1.503050000
8076.357000,1.111500000
8076.558000,1.015000000
8076.760000,0.669800000
8076.962000,0.670000000
8077.164000,0.668500000
8077.366000,0.663050000
8077.567000,1.300850000
8077.769000,1.286400000
8077.971000,0.711800000
8078.173000,0.717850000
8078.375000,0.739800000
8078.576000,0.714950000
8078.778000,1.367400000
8078.980000,1.155300000
8079.182000,1.038300000
8079.384000,0.714400000
8079.585000,0.718650000
8079.787000,0.716850000
8079.989000,0.712600000
8080.191000,1.125600000
8080.393000,1.072200000
8080.594000,0.929900000
8080.796000,0.675750000
8080.998000,0.671400000
8081.200000,0.671000000
8081.402000,0.669150000
8081.603000,1.357450000
8081.805000,1.280800000
8082.007000,0.690100000
8082.209000,0.688850000
8082.411000,0.707050000
8082.612000,0.715450000
8082.814000,1.122050000
8083.016000,0.965800000
8083.218000,0.956600000
8083.420000,0.677450000
8083.621000,0.717700000
8083.823000,0.709100000
8084.025000,0.717550000
8084.227000,1.548800000
8084.429000,0.957700000
8084.630000,1.118850000
8084.832000,0.720450000
8085.034000,0.716450000
8085.236000,0.716450000
8085.438000,0.903450000
