uptime_s,current_a
7723.005000,0.396500000
7723.207000,0.396650000
7723.408000,0.433500000
7723.610000,0.397000000
7723.812000,0.395600000
7724.014000,0.397450000
7724.216000,0.395950000
7724.417000,0.395800000
7724.619000,0.388850000
7724.821000,0.387900000
7725.023000,0.341150000
7725.225000,0.342150000
7725.426000,0.341600000
7725.628000,0.342550000
7725.830000,0.341600000
7726.032000,0.342100000
7726.234000,0.341750000
7726.435000,0.343300000
7726.637000,0.341750000
7726.839000,0.341700000
7727.041000,0.341650000
7727.243000,0.341500000
7727.444000,0.341000000
7727.646000,0.345050000
7727.848000,0.389200000
7728.050000,0.389250000
7728.252000,0.341800000
7728.453000,0.341900000
7728.655000,0.341350000
7728.857000,0.341750000
7729.059000,0.341650000
7729.261000,0.341600000
7729.462000,0.341350000
7729.664000,0.341100000
7729.866000,0.341500000
7730.068000,0.341050000
7730.270000,0.340600000
7730.471000,0.341550000
7730.673000,0.341100000
7730.875000,0.340700000
7731.077000,0.340550000
7731.279000,0.344700000
7731.480000,0.340300000
7731.682000,0.379650000
7731.884000,0.340400000
7732.086000,0.351500000
7732.288000,0.341700000
7732.489000,0.340250000
7732.691000,0.340950000
7732.893000,0.341200000
7733.095000,0.443300000
7733.297000,0.468450000
7733.498000,0.610250000
7733.700000,0.643400000
7733.902000,0.485350000
7734.104000,0.609150000
7734.306000,0.472350000
7734.507000,0.655250000
7734.709000,0.580950000
7734.911000,0.624650000
7735.113000,0.601800000
7735.315000,0.473350000
7735.516000,0.610300000
7735.718000,1.197200000
7735.920000,0.980300000
7736.122000,1.329450000
7736.324000,1.110200000
7736.525000,1.112150000
7736.727000,1.194250000
7736.929000,0.944150000
7737.131000,1.123550000
7737.333000,1.113850000
7737.534000,0.928150000
7737.736000,1.027850000
7737.938000,1.098500000
7738.140000,0.722850000
7738.342000,0.717750000
7738.543000,0.716850000
7738.745000,0.678900000
7738.947000,1.043800000
7739.149000,1.345000000
7739.351000,1.189600000
7739.552000,0.984800000
7739.754000,0.656550000
7739.956000,1.130500000
7740.158000,0.954250000
7740.360000,1.005250000
7740.561000,0.970100000
7740.763000,0.943600000
7740.965000,0.919350000
7741.167000,0.930450000
7741.369000,0.681900000
7741.570000,0.725700000
7741.772000,0.725650000
7741.974000,0.631600000
7742.176000,1.043150000
7742.378000,1.018150000
7742.579000,0.855150000
7742.781000,0.649350000
7742.983000,1.317150000
7743.185000,1.030400000
7743.387000,0.965700000
7743.588000,1.044600000
7743.790000,1.127250000
7743.992000,0.925850000
7744.194000,1.130700000
7744.396000,1.210400000
7744.597000,0.669800000
7744.799000,0.678050000
7745.001000,0.679250000
7745.203000,0.769700000
7745.405000,1.105350000
7745.606000,0.669950000
7745.808000,1.317450000
7746.010000,1.112050000
7746.212000,1.117800000
7746.414000,1.137500000
7746.615000,1.228450000
7746.817000,0.974200000
7747.019000,1.009850000
7747.221000,1.132800000
7747.423000,1.101400000
7747.624000,0.901750000
7747.826000,0.934150000
7748.028000,0.678300000
7748.230000,0.671750000
7748.432000,0.693750000
7748.633000,1.059650000
7748.835000,1.155600000
7749.037000,1.027450000
7749.239000,1.020850000
7749.441000,1.144350000
7749.642000,1.127150000
7749.844000,1.193450000
7750.046000,1.035150000
7750.248000,0.896550000
7750.450000,1.085700000
7750.651000,0.892650000
7750.853000,0.931550000
7751.055000,0.740350000
7751.257000,0.678500000
7751.459000,0.682650000
7751.660000,0.680400000
7751.862000,0.636150000
7752.064000,1.084400000
7752.266000,0.934600000
7752.468000,0.616900000
7752.669000,1.143000000
7752.871000,1.130350000
7753.073000,1.094850000
7753.275000,0.959200000
7753.477000,0.993800000
7753.678000,1.053900000
7753.880000,1.020400000
7754.082000,0.953400000
7754.284000,0.968950000
7754.486000,0.682650000
7754.687000,0.679250000
7754.889000,0.680000000
7755.091000,0.635200000
7755.293000,0.878050000
7755.495000,1.376850000
7755.696000,1.164400000
7755.898000,0.830400000
7756.100000,1.164950000
7756.302000,1.064850000
7756.504000,1.123150000
7756.705000,1.247100000
7756.907000,0.963150000
7757.109000,0.983850000
7757.311000,1.050950000
7757.513000,0.992400000
