uptime_s,current_a
15499.973000,0.379050000
15500.175000,0.378650000
15500.377000,0.416150000
15500.579000,0.379450000
15500.780000,0.378850000
15500.982000,0.378650000
15501.184000,0.378050000
15501.386000,0.381150000
15501.588000,0.380400000
15501.789000,0.377850000
15501.991000,0.333650000
15502.193000,0.333250000
15502.395000,0.333250000
15502.597000,0.346550000
15502.798000,0.333400000
15503.000000,0.334050000
15503.202000,0.371400000
15503.404000,0.333350000
15503.606000,0.332900000
15503.807000,0.332850000
15504.009000,0.346800000
15504.211000,0.365650000
15504.413000,0.334700000
15504.615000,0.333800000
15504.816000,0.333150000
15505.018000,0.334950000
15505.220000,0.333350000
15505.422000,0.334650000
15505.624000,0.333200000
15505.825000,0.333250000
15506.027000,0.333400000
15506.229000,0.333850000
15506.431000,0.333250000
15506.633000,0.332750000
15506.834000,0.333300000
15507.036000,0.333950000
15507.238000,0.333850000
15507.440000,0.333550000
15507.642000,0.333250000
15507.843000,0.332650000
15508.045000,0.332650000
15508.247000,0.333100000
15508.449000,0.333300000
15508.651000,0.335300000
15508.852000,0.333500000
15509.054000,0.333350000
15509.256000,0.333400000
15509.458000,0.333400000
15509.660000,0.332350000
15509.861000,0.388700000
15510.063000,0.515100000
15510.265000,0.460650000
15510.467000,1.155000000
15510.669000,1.111000000
15510.870000,1.105500000
15511.072000,0.693300000
15511.274000,1.012400000
15511.476000,1.228450000
15511.678000,0.698450000
15511.879000,0.706550000
15512.081000,1.210400000
15512.283000,1.278400000
15512.485000,0.693050000
15512.687000,1.023900000
15512.888000,1.277600000
15513.090000,0.701700000
15513.292000,0.710850000
15513.494000,1.175250000
15513.696000,1.229050000
15513.897000,0.699150000
15514.099000,0.968550000
15514.301000,1.242050000
15514.503000,1.340700000
15514.705000,0.708050000
15514.906000,1.143800000
15515.108000,1.270850000
15515.310000,0.711900000
15515.512000,0.847600000
15515.714000,1.219750000
15515.915000,0.653600000
15516.117000,1.131250000
15516.319000,0.701850000
15516.521000,1.063850000
15516.723000,1.318200000
15516.924000,1.151050000
15517.126000,0.705100000
15517.328000,0.715050000
15517.530000,1.260850000
15517.732000,0.697800000
15517.933000,0.702850000
15518.135000,1.313150000
15518.337000,1.244650000
15518.539000,0.702950000
15518.741000,0.712050000
15518.942000,1.267700000
15519.144000,1.280350000
15519.346000,0.714750000
15519.548000,1.262050000
15519.750000,1.382600000
15519.951000,0.716300000
15520.153000,0.713050000
15520.355000,1.218850000
15520.557000,0.703450000
15520.759000,0.710800000
15520.960000,1.210250000
15521.162000,1.225200000
15521.364000,0.718550000
15521.566000,0.718100000
15521.768000,1.350350000
15521.969000,1.216150000
15522.171000,0.697200000
15522.373000,0.706400000
15522.575000,1.216800000
15522.777000,1.077150000
15522.978000,0.697850000
15523.180000,0.688650000
15523.382000,1.160300000
15523.584000,1.255600000
15523.786000,0.711500000
15523.987000,1.219250000
15524.189000,1.199300000
15524.391000,0.700100000
15524.593000,0.715400000
15524.795000,0.988800000
15524.996000,1.403900000
15525.198000,0.705850000
15525.400000,0.716250000
15525.602000,0.742350000
15525.804000,1.280250000
15526.005000,0.699150000
15526.207000,0.720150000
15526.409000,1.253250000
15526.611000,1.228250000
15526.813000,0.716350000
15527.014000,0.824650000
15527.216000,1.258500000
15527.418000,0.702050000
15527.620000,0.707550000
15527.822000,1.342050000
15528.023000,1.254450000
15528.225000,0.694400000
15528.427000,0.714350000
15528.629000,0.782550000
15528.831000,1.282500000
15529.032000,0.720100000
15529.234000,0.723600000
15529.436000,1.173100000
15529.638000,0.703250000
15529.840000,0.719300000
15530.041000,1.122050000
15530.243000,1.220900000
15530.445000,0.718150000
15530.647000,0.479800000
15530.849000,0.515000000
15531.050000,0.477600000
15531.252000,0.476800000
15531.454000,0.478050000
15531.656000,0.476550000
15531.858000,0.475950000
15532.059000,0.476050000
15532.261000,0.475600000
15532.463000,0.475500000
15532.665000,0.476050000
15532.867000,0.433000000
15533.068000,0.429750000
15533.270000,0.433100000
15533.472000,0.435650000
15533.674000,0.430350000
15533.876000,0.429300000
15534.077000,0.429450000
15534.279000,0.430850000
15534.481000,0.439850000
15534.683000,0.429350000
15534.885000,0.428700000
15535.086000,0.428400000
15535.288000,0.428750000
15535.490000,0.385900000
15535.692000,0.338600000
15535.894000,0.337000000
15536.095000,0.337300000
15536.297000,0.337250000
15536.499000,0.337550000
15536.701000,0.336800000
15536.903000,0.337200000
15537.104000,0.336800000
15537.306000,0.337300000
15537.508000,0.337000000
15537.710000,0.336800000
15537.912000,0.336950000
15538.113000,0.337550000
15538.315000,0.337750000
15538.517000,0.383300000
15538.719000,0.356650000
15538.921000,0.339000000
15539.122000,0.375200000
15539.324000,0.336050000
15539.526000,0.336250000
15539.728000,0.335850000
15539.930000,0.336400000
15540.131000,0.336400000
15540.333000,0.336050000
15540.535000,0.337250000
