uptime_s,current_a
1837.306000,0.416850000
1837.508000,0.378800000
1837.710000,0.378300000
1837.911000,0.378750000
1838.113000,0.378000000
1838.315000,0.379050000
1838.517000,0.379350000
1838.719000,0.378100000
1838.920000,0.378450000
1839.122000,0.377950000
1839.324000,0.333700000
1839.526000,0.333450000
1839.728000,0.333050000
1839.929000,0.333150000
1840.131000,0.333050000
1840.333000,0.332350000
1840.535000,0.333050000
1840.737000,0.332700000
1840.938000,0.333200000
1841.140000,0.332750000
1841.342000,0.333800000
1841.544000,0.333200000
1841.746000,0.334750000
1841.947000,0.333200000
1842.149000,0.333050000
1842.351000,0.333000000
1842.553000,0.332800000
1842.755000,0.332800000
1842.956000,0.333400000
1843.158000,0.332850000
1843.360000,0.332700000
1843.562000,0.332700000
1843.764000,0.333750000
1843.965000,0.332800000
1844.167000,0.379200000
1844.369000,0.377750000
1844.571000,0.378150000
1844.773000,0.379050000
1844.974000,0.377950000
1845.176000,0.380050000
1845.378000,0.381850000
1845.580000,0.416300000
1845.782000,0.378350000
1845.983000,0.378550000
1846.185000,0.332800000
1846.387000,0.332500000
1846.589000,0.332450000
1846.791000,0.332750000
1846.992000,0.333000000
1847.194000,0.525150000
1847.396000,0.641350000
1847.598000,1.306500000
1847.800000,1.032500000
1848.001000,0.928400000
1848.203000,1.255600000
1848.405000,1.045000000
1848.607000,1.416500000
1848.809000,1.008500000
1849.010000,1.022650000
1849.212000,1.008650000
1849.414000,1.546550000
1849.616000,1.386150000
1849.818000,1.052700000
1850.019000,1.001350000
1850.221000,1.610350000
1850.423000,1.003600000
1850.625000,0.995850000
1850.827000,0.999900000
1851.028000,0.965850000
1851.230000,1.333600000
1851.432000,1.071600000
1851.634000,0.996700000
1851.836000,1.162650000
1852.037000,1.006450000
1852.239000,1.361650000
1852.441000,1.092800000
1852.643000,0.980650000
1852.845000,1.068750000
1853.046000,1.009000000
1853.248000,1.396750000
1853.450000,1.168950000
1853.652000,1.023100000
1853.854000,1.067250000
1854.055000,1.279700000
1854.257000,1.309700000
1854.459000,1.053850000
1854.661000,1.003200000
1854.863000,1.585000000
1855.064000,1.061750000
1855.266000,1.532050000
1855.468000,0.997050000
1855.670000,0.929250000
1855.872000,1.309200000
1856.073000,1.011450000
1856.275000,0.948250000
1856.477000,1.191200000
1856.679000,0.992950000
1856.881000,0.891650000
1857.082000,1.043950000
1857.284000,0.942700000
1857.486000,1.020800000
1857.688000,0.969250000
1857.890000,0.901600000
1858.091000,1.052950000
1858.293000,0.965500000
1858.495000,1.307950000
1858.697000,1.062250000
1858.899000,1.445500000
1859.100000,1.181500000
1859.302000,1.025950000
1859.504000,1.364350000
1859.706000,0.956650000
1859.908000,1.469600000
1860.109000,1.046600000
1860.311000,1.013450000
1860.513000,0.909450000
1860.715000,1.002400000
1860.917000,0.960150000
1861.118000,1.026950000
1861.320000,0.961400000
1861.522000,0.896200000
1861.724000,1.041350000
1861.926000,0.961250000
1862.127000,0.992850000
1862.329000,0.970000000
1862.531000,0.864300000
1862.733000,1.025500000
1862.935000,0.967700000
1863.136000,1.317000000
1863.338000,1.009750000
1863.540000,1.536650000
1863.742000,1.178400000
1863.944000,1.004500000
1864.145000,1.334350000
1864.347000,1.166550000
1864.549000,1.468500000
1864.751000,1.071700000
1864.953000,1.057500000
1865.154000,1.413650000
1865.356000,1.063150000
1865.558000,1.003750000
1865.760000,1.029950000
1865.962000,0.968000000
1866.163000,1.289200000
1866.365000,1.042400000
1866.567000,0.949700000
1866.769000,1.037550000
1866.971000,0.964300000
1867.172000,0.920150000
1867.374000,1.204750000
1867.576000,0.958100000
1867.778000,1.294100000
1867.980000,1.020250000
1868.181000,0.864900000
1868.383000,1.011650000
1868.585000,0.960000000
1868.787000,1.336900000
1868.989000,1.200750000
1869.190000,1.013000000
1869.392000,1.081000000
1869.594000,1.438400000
1869.796000,1.377050000
1869.998000,1.075300000
1870.199000,1.003950000
1870.401000,0.960050000
1870.603000,1.011500000
1870.805000,1.424400000
1871.007000,1.043350000
1871.208000,0.955250000
1871.410000,0.991800000
1871.612000,1.032400000
1871.814000,1.426000000
1872.016000,1.143450000
1872.217000,1.351450000
1872.419000,1.028350000
1872.621000,1.194650000
1872.823000,1.227050000
1873.025000,1.024450000
1873.226000,0.966700000
1873.428000,1.270900000
1873.630000,1.136400000
1873.832000,1.019500000
1874.034000,1.055850000
1874.235000,1.464050000
1874.437000,1.386600000
1874.639000,1.065300000
1874.841000,1.015200000
1875.043000,1.254700000
1875.244000,1.019600000
1875.446000,1.395900000
1875.648000,1.235000000
1875.850000,1.010900000
1876.052000,1.070600000
1876.253000,0.976000000
1876.455000,1.300100000
1876.657000,1.139900000
1876.859000,1.192300000
1877.061000,1.027700000
1877.262000,0.972900000
1877.464000,1.286600000
1877.666000,1.017950000
1877.868000,0.972000000
1878.070000,1.096100000
1878.271000,1.013050000
1878.473000,1.521450000
1878.675000,1.069850000
1878.877000,0.971850000
1879.079000,1.624950000
1879.280000,1.064450000
1879.482000,1.441950000
1879.684000,1.179300000
1879.886000,1.021650000
1880.088000,1.405000000
1880.289000,1.017950000
1880.491000,0.996750000
1880.693000,1.081400000
1880.895000,1.028050000
1881.097000,1.395600000
1881.298000,1.031100000
1881.500000,0.956100000
1881.702000,1.023600000
1881.904000,0.975300000
1882.106000,1.358400000
1882.307000,1.017900000
1882.509000,0.964550000
1882.711000,1.384650000
1882.913000,1.030150000
1883.115000,1.323450000
1883.316000,1.552750000
1883.518000,0.959000000
1883.720000,0.959600000
1883.922000,1.069250000
1884.124000,1.067350000
