uptime_s,current_a
1273.275000,0.379700000
1273.477000,0.379950000
1273.679000,0.382300000
1273.880000,0.374650000
1274.082000,0.374300000
1274.284000,0.374750000
1274.486000,0.383450000
1274.688000,0.375550000
1274.889000,0.374050000
1275.091000,0.373850000
1275.293000,0.375350000
1275.495000,0.331150000
1275.697000,0.328250000
1275.898000,0.327600000
1276.100000,0.332900000
1276.302000,0.372600000
1276.504000,0.376350000
1276.706000,0.328300000
1276.907000,0.328550000
1277.109000,0.328450000
1277.311000,0.328050000
1277.513000,0.328850000
1277.715000,0.328500000
1277.916000,0.328400000
1278.118000,0.328500000
1278.320000,0.328700000
1278.522000,0.328800000
1278.724000,0.330000000
1278.925000,0.368400000
1279.127000,0.328050000
1279.329000,0.327950000
1279.531000,0.328800000
1279.733000,0.328450000
1279.934000,0.329050000
1280.136000,0.328450000
1280.338000,0.328650000
1280.540000,0.328150000
1280.742000,0.328550000
1280.943000,0.328700000
1281.145000,0.328450000
1281.347000,0.329000000
1281.549000,0.328800000
1281.751000,0.366050000
1281.952000,0.328250000
1282.154000,0.328250000
1282.356000,0.330950000
1282.558000,0.328100000
1282.760000,0.327950000
1282.961000,0.375100000
1283.163000,0.376600000
1283.365000,0.483550000
1283.567000,0.441150000
1283.769000,0.423200000
1283.970000,0.530250000
1284.172000,0.593050000
1284.374000,0.656500000
1284.576000,0.663950000
1284.778000,0.656800000
1284.979000,0.619750000
1285.181000,0.657550000
1285.383000,0.615400000
1285.585000,0.662050000
1285.787000,0.613300000
1285.988000,0.658350000
1286.190000,0.607400000
1286.392000,0.608550000
1286.594000,0.609050000
1286.796000,0.607250000
1286.997000,0.609500000
1287.199000,0.572600000
1287.401000,0.612300000
1287.603000,0.615950000
1287.805000,0.608150000
1288.006000,0.655500000
1288.208000,0.622100000
1288.410000,0.657050000
1288.612000,0.634650000
1288.814000,0.654100000
1289.015000,0.641150000
1289.217000,0.650950000
1289.419000,0.617250000
1289.621000,0.617200000
1289.823000,0.435250000
1290.024000,0.704850000
1290.226000,0.615700000
1290.428000,0.608800000
1290.630000,0.606950000
1290.832000,0.614500000
1291.033000,0.613450000
1291.235000,0.564500000
1291.437000,0.606200000
1291.639000,0.654150000
1291.841000,0.655350000
1292.042000,0.657650000
1292.244000,0.651400000
1292.446000,0.650700000
1292.648000,0.654650000
1292.850000,0.654300000
1293.051000,0.665900000
1293.253000,0.674200000
1293.455000,0.619750000
1293.657000,0.602350000
1293.859000,0.587250000
1294.060000,0.606600000
1294.262000,1.226250000
1294.464000,0.566350000
1294.666000,0.609600000
1294.868000,0.569400000
1295.069000,0.607950000
1295.271000,0.629500000
1295.473000,0.655900000
1295.675000,0.665450000
1295.877000,0.591500000
1296.078000,0.634800000
1296.280000,0.636900000
1296.482000,0.654400000
1296.684000,0.640250000
1296.886000,0.661200000
1297.087000,0.670050000
1297.289000,0.600650000
1297.491000,0.553700000
1297.693000,1.396850000
1297.895000,0.610600000
1298.096000,0.586350000
1298.298000,0.632350000
1298.500000,0.567750000
1298.702000,0.614300000
1298.904000,0.618650000
1299.105000,0.665650000
1299.307000,0.657450000
1299.509000,0.653250000
1299.711000,0.658350000
1299.913000,0.651100000
1300.114000,0.656300000
1300.316000,0.632250000
1300.518000,0.660850000
1300.720000,0.611200000
1300.922000,0.660250000
1301.123000,1.459950000
1301.325000,0.612700000
1301.527000,0.602850000
1301.729000,0.591200000
1301.931000,0.610750000
1302.132000,0.584350000
1302.334000,0.574900000
1302.536000,0.622950000
1302.738000,0.664100000
1302.940000,0.611800000
1303.141000,0.643350000
1303.343000,0.657950000
1303.545000,0.631250000
1303.747000,0.657550000
1303.949000,0.653950000
1304.150000,0.658600000
1304.352000,0.601350000
1304.554000,0.658200000
1304.756000,0.620350000
1304.958000,0.571100000
1305.159000,0.586150000
1305.361000,0.588300000
1305.563000,0.560750000
1305.765000,0.592050000
1305.967000,0.604450000
1306.168000,0.613450000
1306.370000,0.654150000
1306.572000,0.608150000
1306.774000,0.656250000
1306.976000,0.589950000
1307.177000,0.630000000
1307.379000,0.613850000
1307.581000,0.656300000
1307.783000,0.668650000
1307.985000,0.661500000
1308.186000,0.657650000
1308.388000,0.605900000
1308.590000,0.607900000
1308.792000,0.611450000
1308.994000,0.559100000
1309.195000,0.567050000
1309.397000,0.612900000
1309.599000,0.576250000
1309.801000,0.575850000
1310.003000,0.638000000
1310.204000,0.665550000
1310.406000,0.658050000
1310.608000,0.638950000
1310.810000,0.663200000
1311.012000,0.615250000
1311.213000,0.657350000
1311.415000,0.612950000
1311.617000,0.614200000
1311.819000,0.657950000
1312.021000,0.654950000
1312.222000,0.659250000
1312.424000,0.665250000
1312.626000,0.657650000
1312.828000,0.655850000
1313.030000,0.616950000
1313.231000,0.662900000
1313.433000,0.640500000
1313.635000,0.656300000
1313.837000,0.640150000
1314.039000,0.649100000
1314.240000,0.633600000
1314.442000,0.609900000
1314.644000,0.434850000
1314.846000,0.663550000
1315.048000,1.450350000
1315.249000,0.450700000
1315.451000,0.625950000
1315.653000,0.535300000
1315.855000,0.587550000
1316.057000,0.567400000
1316.258000,0.610900000
1316.460000,0.611000000
1316.662000,0.599650000
1316.864000,0.612700000
1317.066000,0.604900000
1317.267000,0.657850000
1317.469000,0.638050000
1317.671000,0.704500000
1317.873000,0.622450000
1318.075000,0.661500000
1318.276000,0.633150000
1318.478000,0.640550000
1318.680000,0.661300000
1318.882000,0.664000000
1319.084000,0.653050000
1319.285000,0.619150000
1319.487000,0.612350000
1319.689000,0.564450000
1319.891000,0.609950000
1320.093000,0.566100000
1320.294000,0.582650000
1320.496000,0.657450000
1320.698000,0.620000000
1320.900000,0.609800000
1321.102000,0.640550000
